gene_id,m-SES-leaf-roll-2,m-SES-mature-leaf-3,m-SES-stem3-2,m-SES-stem6-1,m-SES-stem9-1,pre-m-SES-leaf-roll,pre-m-SES-m-leaf,pre-m-SES-stem-3,pre-m-SES-stem-6,pre-m-SES-stem-9,seedling-Sleaf1,seedling-Sleaf2,seedling-Sleaf3,seedling-Sstem1,seedling-Sstem2,seedling-Sstem3,SES1-1,SES1-2,SES1-3,SES2-1,SES2-2,SES2-3,SES3-1,SES3-2,SES3-3,SES4-1,SES4-2,SES4-3,SES5-1,SES5-2,SES5-3,SES6-1,SES6-2,SES6-3,SES7-1,SES7-2,SES7-3,SES8-1,SES8-2,SES8-3,SES9-1,SES9-2,SES9-3,SES10-1,SES10-2,SES10-3,SES11-1,SES11-2,SES11-3,SES12-1,SES12-2,SES12-3,Ss1-1.RSEM,Ss1-2.RSEM,Ss1-3.RSEM,Ss10-1.RSEM,Ss10-2.RSEM,Ss10-3.RSEM,Ss11-1.RSEM,Ss11-2.RSEM,Ss11-3.RSEM,Ss12-1.RSEM,Ss12-2.RSEM,Ss12-3.RSEM,Ss13-1.RSEM,Ss13-2.RSEM,Ss13-3.RSEM,Ss14-1.RSEM,Ss14-2.RSEM,Ss14-3.RSEM,Ss15-1.RSEM,Ss15-2.RSEM,Ss2-1.RSEM,Ss2-2.RSEM,Ss2-3.RSEM,Ss3-1.RSEM,Ss3-2.RSEM,Ss3-3.RSEM,Ss4-1.RSEM,Ss4-2.RSEM,Ss4-3.RSEM,Ss5-1.RSEM,Ss5-2.RSEM,Ss5-3.RSEM,Ss6-1.RSEM,Ss6-2.RSEM,Ss6-3.RSEM,Ss7-1.RSEM,Ss7-2.RSEM,Ss7-3.RSEM,Ss8-1.RSEM,Ss8-2.RSEM,Ss8-3.RSEM,Ss9-1.RSEM,Ss9-2.RSEM,Ss9-3.RSEM
Sspon.008A0000433,26.5173,22.3445,22.4612,21.6463,27.2248,9.6994,7.77961,14.4488,21.4694,18.8571,13.7304,16.1363,13.5574,18.608,18.093,20.6027,6.92954,12.276,14.6403,9.83409,10.4763,5.78301,6.58373,6.08615,8.93014,8.53549,10.7349,18.403,12.8324,10.6638,10.471,10.8698,10.3849,11.03,9.15083,8.07579,12.4248,18.072,15.6665,15.2577,14.2844,12.3165,27.8117,12.947,17.9559,13.5433,16.1796,11.258,16.5778,12.4412,10.5202,8.77299,41.04,37.98,42.02,13.67,17.97,19.46,16.89,18.67,18.24,19.26,19.6,17.81,23.63,18.45,20.41,21.44,18.95,21.35,21.52,28.54,29.88,25.97,29.44,21.53,19.06,22.51,20.51,22.51,18.68,19.53,19.34,18.05,18.36,21.79,19.08,17.57,26.66,19.13,15.62,23.48,17.29,16.66,18.22,22.66
Sspon.008A0000434,3.16832,3.62415,0.919214,2.01856,1.64382,1.85246,1.13855,0.431366,2.07349,3.11967,2.76653,2.9511,2.4025,1.42924,0.965554,1.04778,4.05743,4.34546,4.19656,2.97912,3.90414,3.24508,1.58182,2.64451,2.60919,3.12219,3.08113,5.83604,2.51113,2.63138,2.7933,2.42498,2.08855,3.31322,3.40836,2.56093,3.13518,4.88351,4.41478,4.18776,5.29312,3.93908,4.4331,5.47443,5.45209,4.7692,4.81575,4.80849,6.7788,5.45977,3.59865,3.4899,0.48,0.64,0.34,5.84,6.39,4.9,5.42,5.18,4.89,6.61,5.75,5.87,5.34,4.88,5.33,6.6,6.2,6.21,6.72,6.37,1.23,1.58,0.91,2.9,2.14,1.39,4.11,2.91,2.63,4.22,3.42,4.03,3.96,4.18,4.3,5.31,3.18,4.86,4.61,4.51,4.56,4.32,6.95,4.89
Sspon.008A0000460,0.977364,1.14604,0.983933,0.799391,1.29386,1.62e-06,1.25e-07,2.06e-06,6.91e-07,0.434457,1.03882,0.599815,0.659104,1.14905,0.922882,1.61954,0.126107,1.3e-07,0.211441,0.198621,7.44e-07,1.29e-06,8.23e-05,0.0914358,0.202204,1.18e-06,0.46143,0.152202,0.122469,1.37e-06,0.0975031,0.158189,0.282017,0.109623,4.78e-07,0.27605,1.04e-06,0.5337,0.508991,7.83e-07,0.395074,1.05e-06,0.105149,1.16e-06,0.186933,0.279777,0.167755,0.220161,0.12367,0.30184,0.254924,0.256874,3.03,2.63,1.95,2.85,1.86,1.79,2.3,1.59,2.14,2.1,1.08,1.09,2.78,2.15,2.95,2.35,1.57,1.99,1.98,3.32,2.71,1.94,1.55,2.43,1.71,2.06,2.78,1.36,2.49,0.93,1.74,1.7,3.19,2.2,2.95,2.06,2.16,1.95,3.25,2.25,2.2,2.2,1.12,3.14
Sspon.008A0000461,9.43196,10.4115,7.26792,8.75664,11.8975,2.4852,2.44239,5.96989,6.41923,5.25751,4.95199,4.22834,5.32297,7.5946,6.85062,7.74197,6.29029,5.31218,5.3388,3.53719,3.76285,2.86888,3.74562,3.65345,3.64202,4.28804,4.65529,8.82129,4.8726,6.26973,5.39235,7.40201,8.74183,6.54981,10.0207,15.6841,10.2591,11.0772,11.8377,13.6614,12.8736,10.8583,8.86573,8.8584,10.8449,9.48663,11.2308,9.28021,10.3298,6.44309,7.94283,4.3232,14.29,11.13,12.52,5.01,5.3,8.69,4.49,5.99,7.21,5.78,5.23,6.15,5.92,5.12,6.54,5.19,5.56,6.6,7.25,7.28,13.6,10.13,9.92,12.83,9.41,11.58,15.24,11.16,11.43,14.48,11.54,12.11,12.43,11.06,15.06,11.48,12.29,14.63,9.55,10.99,13.5,7.78,6.44,11.14
Sspon.008A0000480,14.6145,22.959,16.579,16.4157,31.2019,16.2364,14.2266,0.0,15.5718,16.0121,20.0642,23.2449,18.4258,12.8992,20.8288,17.627,8.71875,14.7002,6.72499,8.90479,10.14,9.23519,3.19835,3.93943,3.68985,1.87978,4.17987,10.3264,10.6679,12.4153,8.18902,7.58478,8.78049,4.96054,1.87193,5.7845,6.94667,10.3741,12.8224,5.04524,1.17463,3.88729,7.43664,5.96002,10.4781,10.5779,6.38199,10.8349,8.85198,1.92688,5.58728,2.65327,8.19,11.65,10.38,6.09,10.93,6.76,9.62,8.22,9.89,8.54,11.69,6.75,10.36,10.16,7.11,6.96,6.73,10.36,9.51,8.72,9.68,10.35,13.87,9.0,5.91,10.68,8.33,5.85,5.62,6.74,8.69,10.57,7.31,7.41,9.48,7.75,10.19,7.77,5.28,6.06,4.55,7.6,15.06,5.29
Sspon.008A0000481,11.3923,10.385,9.24216,10.9809,11.4833,10.768,13.2685,7.02964,9.96622,10.6668,12.2234,12.1301,9.65335,9.38073,9.30948,9.95861,8.02966,9.17088,6.98815,6.70261,8.55022,6.93093,6.38554,7.16401,6.86544,6.69178,7.78316,9.54389,8.03664,7.7152,9.05383,7.23753,7.14089,7.51261,6.18707,5.26041,9.03295,8.74068,8.44839,9.86518,8.00808,9.43024,10.2765,8.96872,8.4032,10.0149,8.6376,9.10395,9.05342,8.98154,6.90827,6.15025,7.51,8.81,7.43,3.76,4.86,4.73,4.55,4.81,4.68,5.35,5.5,4.87,5.73,5.96,5.22,5.28,5.01,6.11,5.27,5.48,7.49,7.1,6.44,5.83,4.82,6.11,5.01,3.82,5.05,4.07,4.34,5.17,3.58,4.46,5.88,4.01,5.85,4.62,4.21,5.01,4.63,4.5,5.79,4.34
Sspon.008A0000500,0.890471,0.808742,0.68366,0.854668,0.223929,0.0,0.0,0.0,0.0,1.65802,0.451817,1.9176,0.959765,1.97946,1.44855,0.733068,1.14632,2.24805,1.44921,0.35264,0.677103,0.0,0.19449,0.670155,1.41374,1.75055,2.50716,0.978237,3.77218,0.0,0.0,1.05015,0.0,1.96948,0.894838,0.474104,2.13635,1.03118,0.221527,0.0,0.136641,1.07439,1.97542,1.348,1.40138,0.362589,0.259274,1.51616,0.864042,1.33941,0.747257,0.0,0.0,0.41,0.51,0.25,0.26,0.26,0.92,0.71,0.75,0.83,0.41,0.0,1.8,1.09,0.0,1.05,1.52,0.0,0.34,0.51,0.0,0.0,0.0,0.0,0.0,0.67,0.39,0.17,0.0,0.0,0.0,0.0,1.31,0.0,0.31,0.71,0.0,0.52,0.0,0.0,0.36,0.0,0.33,0.72
Sspon.008A0000510,20.1109,20.9897,10.147,15.0509,9.61541,26.157,20.3229,6.4369,5.47304,8.13161,18.1747,15.1582,13.7358,6.28164,7.42331,6.69046,13.9317,15.5385,14.5388,22.012,27.2752,25.701,12.0948,9.8946,10.2274,9.67871,9.42837,14.5112,8.21725,7.25378,10.4391,4.11547,5.18138,4.98583,6.20772,7.50693,6.74499,10.9449,10.3545,9.78172,9.01265,9.31991,11.6432,10.7793,13.3182,10.1635,9.07266,9.19377,10.0395,12.4255,14.6294,23.5118,6.43,10.05,6.77,14.77,23.66,11.49,18.22,16.82,11.09,18.74,18.88,11.69,17.06,17.49,13.37,15.6,14.75,12.41,15.14,9.43,5.8,11.02,8.31,8.88,16.38,8.29,8.67,19.0,6.92,18.9,24.47,12.07,10.54,26.65,12.6,11.07,21.6,9.85,13.34,20.76,10.04,17.66,21.67,7.5
Sspon.008A0000511,4.07847,3.45562,2.01535,1.81995,1.77757,4.0812,0.0,2.29254,0.0,3.40272,0.430118,0.0,0.155919,0.0,0.0,0.223371,0.259549,4.74838,0.180718,0.216133,1.51705,1.06273,0.595264,0.568283,1.69558,1.83565,1.11799,2.40566,0.875277,2.88027,2.74741,0.749612,0.782473,1.6267,0.521533,2.44651,1.12944,0.0,2.13829,3.00865,0.463708,2.19093,3.4747,1.85774,1.71409,0.646565,0.440264,2.03788,2.37773,0.273085,1.64859,0.284713,0.0,0.0,0.0,0.0,0.59,0.2,0.0,0.22,0.19,0.4,0.28,0.0,0.0,0.43,0.0,0.52,0.68,0.74,0.8,0.49,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.91,0.65,0.0,0.66,0.0,1.53,0.0,0.52,0.28,0.31,0.34,1.28,0.19,1.07,0.25
Sspon.008A0000530,1.42834,1.19354,1.51564,1.38163,1.79636,0.371672,0.0,0.742163,0.607612,1.32927,0.642153,0.618159,1.02813,0.883309,0.92182,1.11335,0.393753,0.312025,0.369109,0.190367,0.628303,0.135503,0.510318,0.613526,0.288393,0.54829,0.476129,1.01403,0.527099,0.23347,0.620438,0.328041,0.213308,0.330057,0.545286,0.109047,0.682888,1.0469,0.745538,0.802694,0.530282,0.968048,0.419058,0.530529,0.823816,0.840645,0.820844,0.606724,1.30752,0.772383,0.314027,0.336391,32.04,28.85,31.07,10.05,11.63,14.13,13.79,11.88,13.38,12.25,12.94,13.2,13.96,12.82,14.92,15.27,14.42,14.57,16.7,15.45,22.84,20.14,23.56,16.62,15.65,13.07,14.71,15.49,16.7,13.66,17.77,15.7,13.12,18.64,14.26,11.88,19.19,15.3,11.92,16.87,14.75,11.93,14.05,13.83
Sspon.008A0000531,1.48157,1.71384,10.392,6.90105,6.19697,1.49896,1.24849,11.6588,9.35648,7.62019,1.12391,0.857169,0.592607,2.60042,2.69909,2.38947,0.219259,0.455538,0.798226,0.492381,0.927719,0.710973,1.66982,2.05194,1.57067,0.831161,0.803245,1.72651,0.837054,0.577407,1.43993,0.905065,0.655061,1.57502,1.54595,0.603578,1.02518,1.18508,1.52054,0.895938,0.693774,0.736858,1.40822,1.20112,2.42619,1.26804,1.30877,0.981013,1.02123,0.878499,0.516409,0.358062,4.86,4.01,5.35,0.5,0.96,0.41,1.02,0.0,0.0,0.61,0.19,0.28,1.1,0.0,0.28,1.05,0.56,1.01,1.47,1.77,3.21,2.81,3.71,3.5,3.42,5.56,2.73,2.62,4.02,0.85,1.33,2.6,0.0,0.99,1.82,0.53,0.77,1.17,0.68,0.64,0.84,0.22,0.28,0.9
Sspon.008A0000532,4.03343,3.03585,6.84267,6.03321,5.83994,2.3653,2.15531,5.4053,5.37612,4.10148,2.62804,3.18063,2.98897,5.24211,4.6346,4.94702,3.28228,4.45346,4.6213,2.78047,2.96179,2.02894,2.89625,3.66934,3.21655,2.20817,2.79303,5.88083,3.07106,3.8515,4.25846,4.81887,4.90532,3.86243,3.92966,5.09801,4.26015,5.56459,6.79282,4.86792,5.05421,5.96602,6.65514,4.93326,5.46896,6.39065,4.6906,5.98826,4.87102,6.33759,3.51097,3.02538,6.07,7.18,11.49,2.56,3.47,4.09,3.23,3.23,3.41,2.39,2.79,1.53,2.84,3.94,2.72,3.28,4.0,3.67,4.8,6.84,8.89,8.41,9.59,6.78,5.17,8.58,6.41,4.52,5.43,4.76,3.01,6.59,5.8,4.06,7.92,4.88,5.34,5.69,4.31,4.38,3.49,2.15,2.04,6.33
Sspon.008A0000533,2.70321,2.09125,0.672227,1.50967,1.52101,1.65613,1.98813,0.407507,1.80563,2.90091,2.10348,3.15238,1.99493,1.13474,0.78371,1.23884,2.93398,2.03533,2.96036,1.99519,2.2111,2.08845,2.09094,1.85264,1.91337,2.22844,2.76755,3.04701,1.97996,1.43045,1.7727,1.96618,1.75847,2.18563,1.73872,1.98443,2.28654,3.6769,3.37259,2.3892,3.17895,3.74376,2.71272,2.67405,2.93945,4.04295,2.30192,2.86226,3.49266,2.98602,2.71387,1.75715,0.25,0.0,0.3,1.38,1.56,1.09,1.98,1.89,1.1,1.56,2.29,1.37,2.11,2.05,1.45,2.23,2.06,1.7,2.59,2.07,0.23,0.28,0.38,1.02,1.11,0.66,1.03,1.31,0.56,1.35,1.13,1.67,1.15,1.13,1.68,1.18,1.24,1.62,1.2,1.05,0.85,0.89,1.76,1.73
Sspon.008A0000540,0.80988,0.856572,1.26536,0.525575,0.93422,0.53443,1.75e-06,0.64347,0.234198,0.498757,0.643829,0.555058,0.572727,0.745438,0.922423,0.714254,0.209518,0.155093,7.24e-08,0.140653,1e-07,0.086576,0.0885419,0.236119,0.196473,3.98e-08,6.69e-08,0.41556,0.166546,0.16321,0.585985,0.0866687,0.116652,0.365293,0.0902983,0.106826,0.144799,0.027924,0.217636,0.230506,0.48515,0.0396621,0.0728109,0.11839,0.0445096,0.406886,0.157692,0.331544,0.0925958,0.178352,0.136981,0.263456,0.67,0.67,0.47,0.3,0.18,0.22,0.43,0.04,0.43,0.4,0.09,0.27,0.37,0.36,0.69,0.16,0.49,0.67,0.72,0.64,0.91,0.64,0.88,0.31,0.53,0.33,0.14,0.43,0.07,0.05,0.3,0.32,0.67,0.59,0.39,0.13,0.47,0.41,0.34,0.94,0.06,0.43,0.39,0.57
Sspon.008A0000541,2.69537,2.3264,2.37715,2.39682,4.14841,0.585769,0.368865,1.17561,1.82346,2.32586,1.76284,1.53264,1.7147,2.36468,2.7809,2.15871,1.621,1.34802,1.13293,0.642455,1.36862,1.07414,0.821003,1.13696,0.82953,1.17246,1.25863,2.37867,1.09992,1.32354,1.11895,2.32154,3.16853,1.30934,2.7441,4.02016,2.48724,3.21879,2.91699,4.08451,3.29287,3.08381,2.2668,2.63112,1.7206,2.19316,2.09545,2.31285,2.31658,1.12805,1.88107,1.06031,0.0,0.23,0.0,0.59,0.0,0.51,0.0,0.0,0.3,0.16,0.0,0.3,0.0,0.0,0.0,0.11,0.0,0.83,0.0,0.43,0.0,0.0,0.79,0.0,0.41,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.25,0.39,0.72,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.57,0.0
Sspon.008A0000560,13.0209,12.7868,10.3784,13.5426,14.1073,14.1349,14.7935,11.1554,15.1983,14.0782,13.6648,13.8352,12.3668,10.657,11.3812,11.1343,11.1355,13.9656,10.6099,9.7684,12.798,9.45058,9.32048,9.20575,9.62908,9.93128,11.5543,13.9833,11.6211,10.9908,12.5182,10.0172,10.6189,10.8478,9.2191,7.82049,11.8189,13.4416,13.4064,13.2183,12.3193,13.028,15.2009,12.147,13.5137,14.7581,12.6522,14.0427,13.5676,12.7665,10.0865,8.89897,23.74,23.36,23.82,13.33,18.29,14.94,17.17,19.32,15.59,17.5,17.93,16.86,20.49,16.7,18.12,18.26,17.32,19.16,18.99,18.36,23.46,20.51,23.33,19.1,16.08,19.95,17.26,14.2,17.45,15.84,14.86,19.06,13.17,15.46,16.7,12.42,20.3,15.49,11.85,18.93,15.01,17.35,20.19,13.68
Sspon.008A0000561,22.65,21.7833,11.913,18.7532,10.1121,27.9597,22.8937,7.69348,4.66229,6.66061,21.7606,18.4782,16.1665,8.9941,9.13524,7.54731,12.5376,14.3312,11.2708,21.3518,23.1433,22.7797,11.8922,7.7872,8.79713,7.23445,8.87299,10.7049,6.93704,6.96409,7.95259,4.65223,4.24931,4.44294,5.63556,6.37028,4.98244,8.1789,9.01582,7.43799,8.34003,7.97432,10.3964,8.25405,11.4025,8.458,8.94287,9.3088,8.21099,10.933,11.7634,17.4574,7.46,8.81,6.74,19.65,27.89,11.13,27.0,21.35,12.38,24.21,22.18,11.4,23.15,18.67,13.5,17.94,19.58,14.26,12.45,9.18,7.78,12.01,10.92,8.63,14.68,8.23,12.11,15.28,8.17,16.41,21.07,10.31,17.51,25.09,9.88,16.03,24.05,9.9,15.64,18.96,7.63,20.89,27.75,8.27
Sspon.008A0000562,4.12002,3.66157,4.51906,5.21086,7.92692,1.5909,2.08894,3.56083,3.70963,4.19142,2.24151,2.18161,2.70048,5.20513,4.28454,4.47737,2.60163,2.25565,2.28341,1.36844,2.00474,1.47279,1.25292,1.78445,1.48614,1.94324,2.52793,3.85229,2.43884,1.76587,1.99725,3.54644,4.41657,3.07702,3.79106,6.08219,5.97359,4.95038,5.24895,6.00544,4.92943,3.86229,3.15245,2.94819,4.64683,4.42558,5.21814,3.36734,5.53003,2.13175,3.31897,1.47607,13.21,12.31,10.72,3.4,3.53,6.56,3.64,3.38,5.21,2.95,3.76,3.92,4.52,3.57,4.97,3.7,2.55,4.82,4.98,4.3,11.18,9.43,8.61,12.13,7.85,9.55,12.18,7.72,9.8,11.74,10.79,11.93,12.2,10.34,13.49,9.53,9.12,12.98,7.17,6.65,10.66,4.96,5.51,9.88
Sspon.008A0000563,0.512612,0.948213,1.39221,0.921648,0.728993,0.0,0.260786,0.0,0.0753986,0.178731,0.731564,0.339574,0.798088,1.02054,0.876533,0.538585,0.463959,0.569515,0.17121,0.121326,0.742256,0.449307,0.702549,0.300556,0.0980294,0.284156,0.27259,1.93705,0.703827,0.478504,1.03214,1.0486,1.24853,0.414354,0.993857,0.36294,1.98955,1.32259,0.930593,1.14577,0.996624,1.40031,0.723036,1.26771,1.36333,1.40234,2.21629,1.21543,1.33614,0.870858,1.44698,0.688954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sspon.008A0000580,1.16019,1.82727,1.65822,1.23753,1.36472,0.103271,0.112881,0.0,0.0,0.0,1.25565,0.799451,0.443267,0.659501,2.04757,1.19087,0.33594,0.224628,0.624243,0.734575,0.352082,0.216191,0.195431,0.37408,0.260709,0.500635,0.353543,0.59125,0.386203,0.982816,0.479486,0.257701,0.554772,0.35874,0.376046,0.270687,0.419022,0.670416,0.581881,0.280814,0.576118,0.279832,0.575497,0.590141,0.715179,0.842534,0.899687,0.408338,0.826438,0.897529,0.345384,0.622106,26.89,26.39,30.65,10.16,5.07,12.53,7.11,8.13,11.08,9.55,8.07,8.47,10.05,7.4,12.42,10.94,9.14,10.56,14.56,9.45,22.77,15.25,22.89,14.85,11.19,13.09,12.26,11.18,10.88,10.6,11.68,15.13,11.42,13.26,14.17,12.94,12.36,16.58,9.67,13.65,16.44,9.36,8.41,15.45
Sspon.008A0000581,2.31292,1.99399,0.437734,1.15166,0.551023,1.43682,0.644,0.24519,1.42249,1.38543,2.32794,1.59465,1.81334,0.829792,0.736857,0.747916,2.2879,1.90098,2.97095,2.30647,1.91213,1.79458,1.46781,1.40991,1.63224,2.3872,2.53876,2.8428,1.46719,1.86776,1.76366,1.62226,1.38843,2.25178,1.90292,1.8013,1.49871,3.10629,2.58673,2.16076,3.23462,2.38745,2.82769,2.98934,3.20364,2.45903,2.55397,2.03329,3.34664,3.23442,1.90983,2.55022,0.09,0.18,0.0,1.45,2.61,2.24,1.24,2.45,1.58,2.12,1.57,1.56,2.02,2.29,1.17,2.34,1.24,2.45,1.71,2.37,0.36,1.01,0.25,0.12,1.25,0.5,0.77,1.18,1.44,1.58,1.82,1.1,1.81,1.08,0.73,1.28,1.79,1.01,1.73,2.39,1.84,2.01,2.4,1.5
Sspon.008A0000582,8.41859,7.48554,15.0791,12.135,14.9947,6.376,4.46141,12.4453,14.6148,10.0407,7.33858,8.64396,6.94322,10.6483,11.9419,10.5644,8.04534,11.2925,8.1187,5.88127,5.887,4.12015,6.3034,6.23575,7.01991,5.76853,7.70599,13.1106,6.92767,7.96256,7.94392,10.6045,10.4876,9.08538,10.4783,10.2014,10.2031,12.5247,14.4608,12.3555,10.1105,12.4194,14.429,10.2359,11.5985,12.5897,11.3664,11.2075,12.0522,12.794,7.47412,4.99543,41.97,37.58,39.43,12.46,12.86,17.99,11.99,9.98,15.79,12.56,13.76,15.79,14.25,11.4,15.55,17.31,14.34,18.45,22.57,19.97,46.17,33.75,46.8,36.83,27.63,39.93,28.3,23.29,32.92,26.57,24.01,30.38,21.51,18.34,27.7,17.98,19.79,29.24,17.03,18.21,26.0,10.35,14.79,19.94
Sspon.008A0000583,2.43371,1.94627,10.6525,6.91737,5.77646,1.09735,0.479093,2.6262,7.85747,6.09205,1.24067,1.46689,0.852293,4.81093,3.47674,3.86813,0.223562,0.235504,0.549537,0.372162,0.584593,0.321671,0.983335,1.0742,1.53833,0.505008,0.808656,1.54657,0.425231,0.259252,0.373791,0.962015,0.594528,0.320807,0.850606,0.385358,0.691209,0.649041,1.42504,0.79493,1.07241,1.17239,1.07743,0.870477,0.63337,0.986114,0.884125,0.74623,0.753074,0.6247,0.326889,0.490601,1.96,5.43,2.3,0.7,0.42,0.73,0.4,1.03,1.75,1.25,1.26,1.43,0.89,1.09,0.98,1.04,0.84,0.08,1.03,1.06,4.87,2.95,6.6,2.54,6.1,1.07,1.17,1.5,5.36,3.08,1.67,3.78,1.4,0.98,1.2,0.3,0.16,0.93,0.0,0.59,0.25,0.0,1.15,1.15
Sspon.008A0000600,0.990972,1.65066,0.521815,1.00395,1.04361,0.202088,0.110167,0.216134,0.215954,0.680423,0.649508,0.539209,0.486345,0.981608,0.774509,0.8267,0.346634,0.263008,0.418828,0.206902,0.325294,0.363601,0.336744,0.292433,0.175739,0.344228,0.319861,0.404617,0.449908,0.434677,0.327031,0.477741,0.837544,0.342807,0.318795,0.580596,0.669826,0.600211,0.450056,0.444803,0.585042,0.533685,0.56882,0.287145,0.438243,0.577811,0.561153,0.362886,0.384678,0.406312,0.634341,0.207428,5.58,7.45,7.28,3.82,3.48,3.16,4.77,3.51,3.67,3.36,4.11,2.73,4.1,3.48,3.24,4.59,3.66,4.49,5.87,4.35,6.25,3.75,5.86,5.04,5.0,4.54,5.67,4.84,5.25,5.34,4.73,6.6,4.35,5.49,6.01,5.11,4.77,5.25,4.07,4.26,5.57,4.72,4.07,5.24
Sspon.008A0000601,0.517956,0.343891,0.892086,0.926191,0.637131,0.95411,0.972005,0.74842,0.496467,0.354811,0.64709,0.489357,0.463462,0.282452,0.282655,0.347045,0.177046,0.217793,0.0595269,0.13436,0.0979141,0.210556,0.0661153,0.09336,0.0789033,0.0568284,0.0420546,0.0474116,0.0597891,0.0932821,0.0628117,0.0362438,0.0141427,0.0172164,0.00982017,0.0,0.0,0.0273896,0.0115135,0.0289155,0.0286512,0.0135943,0.0367104,0.0934268,0.0281415,0.0568335,0.0494833,0.0757183,0.0860475,0.145168,0.150977,0.212646,0.2,0.11,0.2,0.19,0.3,0.24,0.34,0.21,0.13,0.26,0.27,0.19,0.13,0.14,0.21,0.16,0.1,0.13,0.14,0.17,0.2,0.35,0.17,0.21,0.57,0.38,0.28,0.9,0.39,0.67,1.12,0.27,0.57,1.57,0.36,0.46,1.27,0.49,0.32,1.0,0.26,0.28,0.33,0.29
Sspon.008A0000602,0.120349,0.0289845,7.0103,1.83024,1.17192,0.290559,0.0,4.06121,0.553304,0.122231,0.036934,0.0,0.272979,6.01838,4.94585,5.69719,0.0,0.0,0.0195771,0.0,0.0,0.0,0.0593452,0.0196655,0.0423516,0.137056,0.153045,0.0,0.0382709,0.0373378,0.0833311,0.0691457,0.0,0.0102933,0.0269221,0.0269866,0.0148589,0.0,0.0236696,0.00951505,0.01324,0.0574902,0.0,0.0,0.0221641,0.0,0.0,0.0,0.0,0.0,0.0,0.0376736,3.91,7.3,4.0,0.02,0.13,0.13,0.06,0.08,0.18,0.11,0.23,0.12,0.13,0.02,0.12,0.06,0.04,0.02,0.0,0.06,2.03,3.96,2.43,0.54,0.62,0.76,0.49,0.51,0.47,0.38,0.32,0.56,0.41,0.15,0.37,0.33,0.1,0.2,0.28,0.15,0.29,0.09,0.13,0.17
Sspon.008A0000660,0.102763,0.068764,7.93027,0.0943154,0.154626,0.0,0.192794,3.61643,0.376256,0.111487,0.0751871,0.0908142,0.214825,3.80013,3.61981,4.58152,0.0,0.0,0.0,0.0,0.0271761,0.0,0.146112,0.0468841,0.0262122,0.0,0.0,0.0,0.283987,0.0612408,0.022465,0.0337679,0.0356132,0.276899,0.0,0.0,0.0,0.0,0.0575833,0.0,0.0210576,0.0,0.0,0.0468722,0.0,0.0,0.0,0.0,0.0,0.0,0.0171429,0.0433527,0.0,0.0,5.58,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,2.38,0.0,0.0,2.71,3.87,1.88,4.73,0.0,0.0,0.0,0.0,0.0,0.0,16.06,0.0,5.43,0.0,0.0,0.0,0.0,8.33,0.0,31.88,0.0,0.0,4.81,0.0,0.0,0.59,1.72,0.0,0.0
Sspon.008A0000661,24.6351,29.7417,1.69253,3.23541,4.58498,41.1927,25.6913,0.561405,0.822995,1.69146,54.1777,46.2572,66.7584,22.8423,14.7713,15.3093,60.8337,68.9262,69.1695,61.0103,41.8601,69.5662,45.9022,22.7075,52.7002,26.6658,31.41,28.7002,26.3614,20.8445,19.6873,16.0248,17.0018,24.0455,18.0864,18.3731,21.114,23.6324,23.5768,22.1384,29.0938,39.7525,31.794,44.3265,37.3339,45.154,42.5247,34.6128,71.6216,86.8224,53.1666,54.4631,7.55,4.08,6.57,162.64,185.29,200.23,139.11,157.78,195.5,134.97,124.63,160.01,120.22,117.26,155.63,138.93,118.4,153.83,95.97,104.31,25.56,10.33,10.43,45.79,28.99,26.12,81.16,44.75,46.97,97.5,63.91,66.31,133.78,110.54,87.84,169.98,142.83,120.84,169.06,159.58,156.79,156.41,196.42,171.75
Sspon.008A0000662,1.82168,1.43722,1.75038,2.21522,2.23316,1.80254,1.58133,0.902149,2.81251,2.33839,2.61826,2.53061,2.47754,2.83347,2.91819,2.67951,3.50368,3.96211,3.68263,1.9844,2.55356,2.12408,2.49209,2.62245,2.46549,2.78194,3.52406,4.14167,2.17307,2.3943,2.51646,2.96293,3.7192,3.11963,3.71394,5.20393,3.88572,3.48661,4.46074,4.83117,4.40128,3.86457,4.16825,4.21881,4.16993,4.44628,4.07896,5.07696,4.63088,3.52992,4.3251,2.54763,1.79,2.47,2.75,0.28,1.26,1.17,1.21,0.97,1.38,1.34,1.41,1.61,1.5,1.02,1.17,1.14,1.33,1.08,2.27,1.48,2.36,1.69,2.16,1.45,1.08,1.52,1.45,1.42,1.26,1.69,1.26,2.11,1.56,1.63,1.91,0.97,1.63,2.56,1.18,1.32,1.46,1.27,1.64,1.73
